,VendorNumber,VendorName,Brand,Description,ActualPrice,PurchasePrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesPrice,TotalSalesQuantity,TotalSalesDollars,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
8441,7749,R.P.IMPORTS INC,19606,Ch Fontenil Fronsac 10,44.99,30.61,750.0,11,336.71,314.93,18.0,809.82,2.0100000000000002,91.5,473.11000000000007,58.42162455854388,1.6363636363636365,2.4050963737340743
8442,1392,CONSTELLATION BRANDS INC,19337,Robert Mondavi Chard Rsv,41.99,27.99,750.0,12,335.88,0.0,0.0,0.0,0.0,79528.99,-335.88,-inf,0.0,0.0
8443,7153,PINE STATE TRADING CO,23831,Manon Rose de Provence,13.99,9.33,750.0,36,335.88,883.4800000000004,75.0,1274.2500000000005,8.310000000000004,15884.819999999998,938.3700000000005,73.64096527369041,2.0833333333333335,3.793765630582352
8444,90010,VINEXTRA INC,25688,Quinta dos Murcas Rsv Red Al,41.99,27.99,750.0,12,335.88,41.99,12.0,503.88,1.35,524.9400000000002,168.0,33.341271731364614,1.0,1.5001786352268667
8445,90011,FORTUNE WINE BROKERS LLC,25791,Girasole Pnt Nr,14.99,9.33,750.0,36,335.88,44.97,14.0,209.86,1.5700000000000003,238.61,-126.01999999999998,-60.04955684742208,0.3888888888888889,0.6248064785042278
8446,9815,WINE GROUP INC,13724,Big House White,17.99,7.14,3000.0,47,335.58000000000004,537.5000000000002,98.0,1067.0200000000007,44.1,27100.409999999996,731.4400000000006,68.54979288110815,2.0851063829787235,3.1796292985279235
8447,653,STATE WINE & SPIRITS,20467,Pali Wine Co Chard Durell Vy,49.99,33.55,750.0,10,335.5,249.95000000000002,14.0,699.86,1.5600000000000003,8014.98,364.36,52.0618409396165,1.4,2.08602086438152
8448,4692,KOBRAND CORPORATION,24720,Tenuta Sette Ponti Crognolo,27.99,18.54,750.0,18,333.71999999999997,615.7800000000001,36.0,1007.6400000000002,3.9900000000000007,9139.38,673.9200000000003,66.88102893890677,2.0,3.019417475728156
8449,8892,TRINCHERO FAMILY ESTATES,13447,Sutter Home Muscato,5.99,3.97,750.0,84,333.48,29.950000000000003,49.0,293.51,5.510000000000001,11595.970000000003,-39.97000000000003,-13.617934652993094,0.5833333333333334,0.8801427371956339
8450,2000,SOUTHERN WINE & SPIRITS NE,12394,Argiolas SerraLori Rose 13,6.99,4.63,750.0,72,333.36,91.38,51.0,435.9900000000001,5.710000000000002,19016.59,102.63000000000011,23.53953072318174,0.7083333333333334,1.3078653707703387
8451,4692,KOBRAND CORPORATION,16888,The Seeker Chard,13.99,9.26,750.0,36,333.36,27.98,2.0,27.98,0.22,9139.38,-305.38,-1091.422444603288,0.05555555555555555,0.08393328533717302
8452,90024,VINILANDIA USA,20038,Torii Mor Pnt Nr Deux Verres,34.99,23.8,750.0,14,333.2,69.98,2.0,69.98,0.22,2802.6400000000003,-263.21999999999997,-376.136038868248,0.14285714285714285,0.21002400960384154
8453,7153,PINE STATE TRADING CO,12506,Piazzo Barolo,36.99,25.51,750.0,13,331.63,109.97,3.0,109.97,0.33,15884.819999999998,-221.66,-201.5640629262526,0.23076923076923078,0.33160449898983807
8454,653,STATE WINE & SPIRITS,17093,Guidobono Barbera D'Alba,13.99,9.2,750.0,36,331.20000000000005,55.96,12.0,167.88,1.35,8014.98,-163.32000000000005,-97.28377412437459,0.3333333333333333,0.5068840579710144
8455,4692,KOBRAND CORPORATION,17916,Tenuta San Guido 09 Sassacia,169.99,110.38,750.0,3,331.14,1019.94,12.0,2039.88,1.35,9139.38,1708.7400000000002,83.76669215836226,4.0,6.160173944555174
8456,2000,SOUTHERN WINE & SPIRITS NE,24197,Route 128 Est Viognier Yrkvl,19.99,13.79,750.0,24,330.96,19.99,1.0,19.99,0.11,19016.59,-310.96999999999997,-1555.6278139069536,0.041666666666666664,0.06040004834421078
8457,4425,MARTIGNETTI COMPANIES,44176,Three Saints Cab Svgn,19.99,13.79,750.0,24,330.96,0.0,0.0,0.0,0.0,144929.24,-330.96,-inf,0.0,0.0
8458,10754,PERFECTA WINES,24584,Moshin Vyds Pnt Nr Est Grown,39.99,27.58,750.0,12,330.96,0.0,0.0,0.0,0.0,28720.52,-330.96,-inf,0.0,0.0
8459,653,STATE WINE & SPIRITS,20192,Byrrh Apertif,16.99,11.03,750.0,30,330.9000000000001,112.92999999999998,29.0,464.71000000000004,3.25,8014.98,133.80999999999995,28.794301822642066,0.9666666666666667,1.4043819885161677
8460,4425,MARTIGNETTI COMPANIES,46083,Dom de Reuilly Pierre Plates,9.99,6.89,750.0,48,330.72,139.85999999999999,22.0,219.78000000000006,2.4399999999999995,144929.24,-110.93999999999997,-50.47775047775045,0.4583333333333333,0.6645500725689406
8461,4425,MARTIGNETTI COMPANIES,14133,Yellow Tail Tree Free Chard,7.99,5.51,750.0,60,330.6,31.96,26.0,207.74,2.9200000000000004,144929.24,-122.86000000000001,-59.14123423510157,0.43333333333333335,0.6283726557773744
8462,653,STATE WINE & SPIRITS,41411,Bodini Malbec Mendoza,12.99,8.9,750.0,37,329.3,114.90999999999998,23.0,292.77,2.57,8014.98,-36.53000000000003,-12.477371315367023,0.6216216216216216,0.889067719404798
8463,90024,VINILANDIA USA,23361,Boundary Breaks Rsl Rsv #198,19.99,13.69,750.0,24,328.56,99.94999999999999,6.0,119.93999999999998,0.66,2802.6400000000003,-208.62,-173.93696848424213,0.25,0.3650474799123447
8464,4425,MARTIGNETTI COMPANIES,23075,Madrigal Petite Sirah,16.99,11.72,750.0,28,328.15999999999997,3635.8599999999806,406.0,6897.939999999972,45.16999999999992,144929.24,6569.7799999999725,95.24263765703962,14.5,21.020051194539167
8465,4425,MARTIGNETTI COMPANIES,12199,Rochioli RRV Chard Cal,54.99,36.42,750.0,9,327.78000000000003,769.86,25.0,1374.75,2.7899999999999996,144929.24,1046.97,76.1571194762684,2.7777777777777777,4.194124107633169
8466,90011,FORTUNE WINE BROKERS LLC,2572,Tatoosh Whiskey,50.99,36.42,750.0,9,327.78,1188.77,28.0,1445.72,22.089999999999996,238.61,1117.94,77.3275599701187,3.111111111111111,4.410641283787907
8467,653,STATE WINE & SPIRITS,20567,The Immortal Zin,11.99,7.79,750.0,42,327.18,71.94,42.0,503.58,4.74,8014.98,176.39999999999998,35.02919099249374,1.0,1.539152759948652
8468,3252,E & J GALLO WINERY,45874,Gallo Twin Vly Pnt Grigio,5.49,3.76,187.0,87,327.12,175.68000000000004,46.0,252.54000000000008,1.3600000000000008,61966.909999999996,-74.57999999999993,-29.53195533380847,0.5287356321839081,0.7720102714600149
8469,4425,MARTIGNETTI COMPANIES,385,Leopold GourmelAge Des Epic,447.99,327.0,750.0,1,327.0,0.0,0.0,0.0,0.0,144929.24,-327.0,-inf,0.0,0.0
8470,4950,LATITUDE BEVERAGE COMPANY,23975,Ninety+Cellars Lot 123 Chard,13.99,9.08,750.0,36,326.88,55.96,5.0,69.95,0.55,1609.9999999999995,-256.93,-367.3052180128663,0.1388888888888889,0.21399290259422418
8471,90047,CRUSH WINES,25464,Eden Rose Cider Keg,251.49,163.31,20000.0,2,326.62,251.49,1.0,251.49,3.0,1457.7299999999998,-75.13,-29.87395125054674,0.5,0.7699773437021615
8472,2000,SOUTHERN WINE & SPIRITS NE,16047,Entwine Pnt Grigio,13.99,6.8,750.0,48,326.4,69.95,27.0,377.73,3.0300000000000002,19016.59,51.33000000000004,13.589071559050126,0.5625,1.157261029411765
8473,7153,PINE STATE TRADING CO,24026,Bella Bellina FrongoLata,9.99,6.8,750.0,48,326.4,39.96,6.0,59.940000000000005,0.66,15884.819999999998,-266.46,-444.54454454454446,0.125,0.18363970588235298
8474,9165,ULTRA BEVERAGE COMPANY LLP,23679,A Bichot Secret de Fam PN,19.99,13.6,750.0,24,326.4,39.98,2.0,39.98,0.22,68054.70000000003,-286.41999999999996,-716.4082041020511,0.08333333333333333,0.12248774509803921
8475,10754,PERFECTA WINES,26314,OTWC Pnt Nr Willamete Vly,19.99,13.6,750.0,24,326.4,19.99,1.0,19.99,0.11,28720.52,-306.40999999999997,-1532.8164082041021,0.041666666666666664,0.061243872549019605
8476,1392,CONSTELLATION BRANDS INC,12592,Ravenswood Big River Znfdl,26.99,18.11,750.0,18,325.98,821.7000000000002,44.0,1220.5600000000002,4.8900000000000015,79528.99,894.5800000000002,73.29258700924166,2.4444444444444446,3.744278790109823
8477,660,SAZERAC NORTH AMERICA INC.,1888,El Toro Silver Tequila,6.99,5.34,1000.0,61,325.73999999999995,311.6100000000002,52.0,415.4800000000002,54.59999999999998,17932.329999999994,89.74000000000024,21.59911427746226,0.8524590163934426,1.2754957941916873
8478,4425,MARTIGNETTI COMPANIES,23196,Yellow Tail Sangria Bubbles,9.99,3.39,750.0,96,325.43999999999994,219.56000000000012,134.0,668.6600000000001,15.02,144929.24,343.22000000000014,51.32952472108398,1.3958333333333333,2.0546337266470016
8479,10754,PERFECTA WINES,24365,Mommessin Les Gr Morgon C Py,24.99,17.12,750.0,19,325.28,249.90000000000003,10.0,249.90000000000003,1.1,28720.52,-75.37999999999994,-30.16406562625047,0.5263157894736842,0.7682611903590755
8480,8673,STE MICHELLE WINE ESTATES,24346,Antinori Badia Chianti Clsc,41.99,24.99,750.0,13,324.87,341.91,11.0,417.89000000000004,1.2100000000000002,15919.700000000003,93.02000000000004,22.259446265763724,0.8461538461538461,1.2863299165820175
8481,6785,PALM BAY INTERNATIONAL INC,24279,Fontanafredda La Rosa Barolo,69.99,46.35,750.0,7,324.45,839.88,18.0,1259.82,1.9900000000000007,13605.409999999998,935.3699999999999,74.24632090298614,2.5714285714285716,3.8829403606102635
8482,90024,VINILANDIA USA,26300,Brooks Rsl Willamette,19.99,13.51,750.0,24,324.24,19.99,1.0,19.99,0.11,2802.6400000000003,-304.25,-1522.0110055027515,0.041666666666666664,0.06165186281766592
8483,10754,PERFECTA WINES,24053,Ozeki Yamadanishiki Jun Sake,9.99,6.75,300.0,48,324.0,229.77000000000007,49.0,489.5100000000001,2.1100000000000003,28720.52,165.5100000000001,33.81136238279097,1.0208333333333333,1.5108333333333337
8484,8892,TRINCHERO FAMILY ESTATES,12021,Jargon Pinot Nr CA,8.29,5.38,750.0,60,322.8,117.96999999999997,36.0,318.84,4.0200000000000005,11595.970000000003,-3.9600000000000364,-1.2420022581859356,0.6,0.9877323420074349
8485,4425,MARTIGNETTI COMPANIES,18130,Castello Di Ama Chianti,36.99,24.83,750.0,13,322.78999999999996,1664.5500000000002,73.0,2700.269999999997,8.100000000000007,144929.24,2377.479999999997,88.04601021379342,5.615384615384615,8.365407850305143
8486,10754,PERFECTA WINES,36360,Saarstein Riesling QbA,14.99,8.96,750.0,36,322.56,826.4300000000004,75.0,1090.2500000000005,8.300000000000002,28720.52,767.6900000000005,70.41412520064208,2.0833333333333335,3.379991319444446
8487,90011,FORTUNE WINE BROKERS LLC,25792,Girasole Cab Svgn,12.99,8.96,750.0,36,322.56,41.97,3.0,41.97,0.33,238.61,-280.59000000000003,-668.5489635453896,0.08333333333333333,0.13011532738095238
8488,90024,VINILANDIA USA,24589,Navardia Rioja Organic,12.99,8.96,750.0,36,322.56,64.95,17.0,220.83,1.9000000000000001,2802.6400000000003,-101.72999999999999,-46.06711044695014,0.4722222222222222,0.6846168154761905
8489,9552,M S WALKER INC,17375,Legacy Red Alexander Valley,75.99,35.8,750.0,9,322.20000000000005,900.83,26.0,1377.74,2.880000000000001,55551.819999999985,1055.54,76.61387489656974,2.888888888888889,4.276039726877715
8490,1703,ALISA CARR BEVERAGES,90080,Ch Cantenac Brown Margaux 11,59.99,40.26,750.0,8,322.08,359.94,30.0,1799.7,3.3699999999999997,172.00000000000003,1477.6200000000001,82.10368394732455,3.75,5.58774217585693
8491,4425,MARTIGNETTI COMPANIES,21363,Perez Cruz Carmenere Ltd Ed,19.99,13.42,750.0,24,322.08,1379.3100000000004,114.0,2278.859999999998,12.639999999999992,144929.24,1956.779999999998,85.86661751928595,4.75,7.075447093889711
8492,10754,PERFECTA WINES,23186,Morgan Winery Double L  Rsl,22.99,13.42,750.0,24,322.08,1586.3100000000004,104.0,2390.9599999999987,11.51,28720.52,2068.8799999999987,86.52926021347074,4.333333333333333,7.423497267759559
8493,17037,Dunn Wine Brokers,25759,Angels Landing Pnt Nr Sonoma,19.99,13.42,750.0,24,322.08,19.99,1.0,19.99,0.11,358.03000000000003,-302.09,-1511.2056028014006,0.041666666666666664,0.06206532538499752
8494,4425,MARTIGNETTI COMPANIES,22615,Freixenet Cordon Negro Brut,7.99,5.36,375.0,60,321.59999999999997,223.72000000000008,63.0,503.3700000000001,3.6000000000000005,144929.24,181.77000000000015,36.1106144585494,1.05,1.5652052238805976
8495,9552,M S WALKER INC,18937,Yangarra Est Vyd 10 Shiraz,29.99,17.8,750.0,18,320.4,164.94,10.0,280.9,1.11,55551.819999999985,-39.5,-14.061943752224993,0.5555555555555556,0.8767166042446941
8496,1590,DIAGEO CHATEAU ESTATE WINES,23209,Uppercut Meritage,19.99,13.33,750.0,24,319.92,59.97,4.0,79.96,0.44,7259.75,-239.96000000000004,-300.1000500250126,0.16666666666666666,0.24993748437109273
8497,4425,MARTIGNETTI COMPANIES,17086,Harrison Clarke Syrah,39.99,26.66,750.0,12,319.92,1079.73,41.0,1639.5900000000001,4.539999999999999,144929.24,1319.67,80.48780487804878,3.4166666666666665,5.125
8498,9165,ULTRA BEVERAGE COMPANY LLP,25695,Carpineto Molin Vecchio,23.99,15.99,750.0,20,319.8,71.97,4.0,95.96,0.44,68054.70000000003,-223.84000000000003,-233.26385994164238,0.2,0.3000625390869293
8499,10754,PERFECTA WINES,26515,West Side Wine Co Cab Svgn,15.99,10.66,1000.0,30,319.8,31.98,12.0,191.88,1.8,28720.52,-127.92000000000002,-66.66666666666667,0.4,0.6
8500,2242,DELICATO VINEYARDS INC,22449,Bota Brick Pnt Grigio,11.99,6.66,1500.0,48,319.68,267.75000000000006,28.0,297.7200000000001,6.19,7982.649999999999,-21.959999999999923,-7.376058041112427,0.5833333333333334,0.9313063063063065
8501,9744,FREDERICK WILDMAN & SONS,21084,Glazebrook Svgn Bl Marlboro,12.99,8.84,750.0,36,318.24,38.97,4.0,51.96,0.44,3999.9299999999994,-266.28000000000003,-512.4711316397229,0.1111111111111111,0.16327300150829563
8502,90011,FORTUNE WINE BROKERS LLC,16957,Circa Pinot Grigio,11.99,8.84,750.0,36,318.24,37.97,36.0,455.64,4.050000000000001,238.61,137.39999999999998,30.15538583091914,1.0,1.4317496229260935
8503,90024,VINILANDIA USA,21333,Mas Carlot Marsanne Roussann,12.99,8.84,750.0,36,318.24,77.94,19.0,246.81,2.12,2802.6400000000003,-71.43,-28.941290871520604,0.5277777777777778,0.7755467571644042
8504,9815,WINE GROUP INC,19254,Yosemite Road Moscato,3.49,2.41,750.0,132,318.12000000000006,41.88000000000002,102.0,355.9800000000001,11.459999999999997,27100.409999999996,37.860000000000014,10.635428956682961,0.7727272727272727,1.1190116937004904
8505,10050,Russian Standard Vodka,3622,Spud Potato Vodka,19.99,14.45,750.0,22,317.90000000000003,129.42999999999998,8.0,147.92,6.3100000000000005,732.5999999999999,-169.98000000000005,-114.91346673877776,0.36363636363636365,0.4653035545769109
8506,4425,MARTIGNETTI COMPANIES,14526,Girardin Bourg St Vncn Chard,19.99,13.24,750.0,24,317.76,0.0,0.0,0.0,0.0,144929.24,-317.76,-inf,0.0,0.0
8507,4425,MARTIGNETTI COMPANIES,14782,Penfolds Bin 138 GSM,39.99,26.48,750.0,12,317.76,79.98,2.0,79.98,0.22,144929.24,-237.77999999999997,-297.29932483120774,0.16666666666666666,0.25169939577039274
8508,4425,MARTIGNETTI COMPANIES,27617,Trefethen Merlot Napa,39.99,26.48,750.0,12,317.76,0.0,0.0,0.0,0.0,144929.24,-317.76,-inf,0.0,0.0
8509,10754,PERFECTA WINES,10707,Howling Moon Pnt Grigio Lodi,9.99,6.62,750.0,48,317.76,79.92,21.0,209.79000000000002,2.3400000000000003,28720.52,-107.96999999999997,-51.46575146575144,0.4375,0.6602152567975832
8510,480,BACARDI USA INC,4304,Bacardi Mango Fusion,0.99,0.79,50.0,401,316.79,1673.1000000000138,3580.0,3544.1999999999052,184.09000000000083,89286.26999999999,3227.4099999999053,91.06173466508638,8.927680798004987,11.187853151930002
8511,10754,PERFECTA WINES,17384,20 Mile 09 Brdx Superior,51.99,24.34,750.0,13,316.41999999999996,824.7800000000001,45.0,1687.0500000000002,5.000000000000001,28720.52,1370.63,81.24418363415428,3.4615384615384617,5.331679413437837
8512,1392,CONSTELLATION BRANDS INC,15328,Rex Goliath Svgn Bl,10.99,7.53,1500.0,42,316.26,71.94,28.0,313.72,6.28,79528.99,-2.5399999999999636,-0.8096391686854403,0.6666666666666666,0.9919686334028964
8513,9815,WINE GROUP INC,37732,Corbett Canyon Merlot,12.99,8.78,3000.0,36,316.08,77.94,21.0,272.79,9.450000000000001,27100.409999999996,-43.289999999999964,-15.869350049488604,0.5833333333333334,0.8630410022779045
8514,1601,VRANKEN AMERICA,20130,Pommerey Brut Rose Champagne,59.99,39.47,750.0,8,315.76,899.85,26.0,1559.74,2.8899999999999997,1048.9699999999998,1243.98,79.75560029235642,3.25,4.939637699518622
8515,1128,BROWN-FORMAN CORP,27907,Sonoma-Cutrer Pierres Chard,39.99,26.31,750.0,12,315.72,159.96,12.0,479.88,1.35,68601.68000000001,164.15999999999997,34.208552138034506,1.0,1.5199543899657924
8516,17037,Dunn Wine Brokers,23809,Angels Landing Chard,19.99,13.15,750.0,24,315.6,39.98,2.0,39.98,0.22,358.03000000000003,-275.62,-689.3946973486744,0.08333333333333333,0.12667934093789604
8517,90047,CRUSH WINES,14676,Culpeo Pnt Nr,9.99,6.57,750.0,48,315.36,81.42,36.0,377.64,4.050000000000001,1457.7299999999998,62.27999999999997,16.491897044804567,0.75,1.1974885844748857
8518,9744,FREDERICK WILDMAN & SONS,18246,Churchill's Vintage Port 11,45.99,31.5,375.0,10,315.0,183.96,7.0,321.93,0.4,3999.9299999999994,6.930000000000007,2.152641878669278,0.7,1.022
8519,1392,CONSTELLATION BRANDS INC,19245,Hidden Crush Chard Cntrl Cst,9.99,6.7,750.0,47,314.9,89.91,12.0,119.88,1.33,79528.99,-195.01999999999998,-162.67934601267933,0.2553191489361702,0.3806922832645284
8520,7153,PINE STATE TRADING CO,20889,La Lecciaia Brunello di Mont,37.99,26.2,750.0,12,314.4,569.85,25.0,949.7500000000001,2.7800000000000007,15884.819999999998,635.3500000000001,66.89655172413794,2.0833333333333335,3.020833333333334
8521,4425,MARTIGNETTI COMPANIES,18212,Pulenta Est Malbec Mendoza,25.99,17.44,750.0,18,313.92,2001.2300000000005,104.0,2702.959999999997,11.479999999999999,144929.24,2389.039999999997,88.38606564655042,5.777777777777778,8.610346585117217
8522,10754,PERFECTA WINES,13918,Stellar Organics Cab Svgn,12.99,8.72,750.0,36,313.92,77.94,25.0,324.75,2.81,28720.52,10.829999999999984,3.3348729792147758,0.6944444444444444,1.0344992354740061
8523,4950,LATITUDE BEVERAGE COMPANY,27546,NinetyCellars Lot 50 Prosec,19.99,13.07,1500.0,24,313.68,0.0,0.0,0.0,0.0,1609.9999999999995,-313.68,-inf,0.0,0.0
8524,7153,PINE STATE TRADING CO,25834,Dry Creek Chard Sonoma Cnty,19.99,13.07,750.0,24,313.68,59.97,3.0,59.97,0.33,15884.819999999998,-253.71,-423.0615307653827,0.125,0.19118209640397857
8525,9815,WINE GROUP INC,15297,Flip Flop Rsl,7.99,3.97,750.0,79,313.63,183.77000000000004,36.0,287.6400000000001,3.989999999999999,27100.409999999996,-25.989999999999895,-9.035600055625046,0.45569620253164556,0.9171316519465615
8526,653,STATE WINE & SPIRITS,2921,Full Throttle Strwbry Whisky,19.99,14.92,750.0,21,313.32,1199.4000000000003,84.0,1679.1600000000005,66.21999999999998,8014.98,1365.8400000000006,81.3406703351676,4.0,5.359249329758715
8527,3951,HIGHLAND WINE MERCHANTS LLC,26655,Castignano Marche Sangiovese,13.49,8.7,750.0,36,313.20000000000005,0.0,0.0,0.0,0.0,29.430000000000003,-313.20000000000005,-inf,0.0,0.0
8528,3951,HIGHLAND WINE MERCHANTS LLC,24853,Cantine Cantena Fiano Avelno,18.99,13.01,750.0,24,312.24,132.92999999999998,15.0,284.85,1.6800000000000004,29.430000000000003,-27.389999999999986,-9.61558715113217,0.625,0.9122790161414297
8529,9552,M S WALKER INC,38726,McWilliams Hanwood Cab Svgn,11.99,4.66,750.0,67,312.22,243.6600000000001,124.0,905.7600000000001,13.879999999999997,55551.819999999985,593.5400000000001,65.52950008832362,1.8507462686567164,2.9010313240663637
8530,3252,E & J GALLO WINERY,13697,Liberty Creek Vyds Moscato,7.99,5.29,1500.0,59,312.11,31.96,19.0,151.81,4.2700000000000005,61966.909999999996,-160.3,-105.59251696199196,0.3220338983050847,0.4863990259844286
8531,10754,PERFECTA WINES,23173,Four Star Cab Svgn,13.99,9.45,750.0,33,311.85,1538.9000000000008,285.0,3987.149999999995,31.829999999999973,28720.52,3675.299999999995,92.17862382905082,8.636363636363637,12.78547378547377
8532,4692,KOBRAND CORPORATION,15545,M Chiarlo Barolo Cerequio,79.99,51.94,750.0,6,311.64,719.91,10.0,799.9,1.1,9139.38,488.26,61.040130016252036,1.6666666666666667,2.5667436786035167
8533,4425,MARTIGNETTI COMPANIES,25462,Buehler Estate Cab Svgn Napa,32.99,20.77,750.0,15,311.54999999999995,2244.309999999999,130.0,4228.699999999994,14.479999999999995,144929.24,3917.149999999994,92.63248752571711,8.666666666666666,13.57310223078156
8534,9552,M S WALKER INC,22823,Fincas de Ganuza 03 Rsva,53.99,31.07,750.0,10,310.7,53.99,10.0,539.9,1.12,55551.819999999985,229.2,42.452305982589365,1.0,1.7376890891535244
8535,17037,Dunn Wine Brokers,16069,Voila Cellars Pnt Nr,18.99,12.92,750.0,24,310.08,18.99,1.0,18.99,0.11,358.03000000000003,-291.09,-1532.8593996840443,0.041666666666666664,0.061242260061919504
8536,1650,Circa Wines,24783,Bagordi Crianza Rioja,19.49,12.91,750.0,24,309.84,0.0,0.0,0.0,0.0,211.96999999999997,-309.84,-inf,0.0,0.0
8537,4425,MARTIGNETTI COMPANIES,131,J Lohr Carols Vyd Svgn Bl,15.99,10.32,750.0,30,309.6,0.0,0.0,0.0,0.0,144929.24,-309.6,-inf,0.0,0.0
8538,7153,PINE STATE TRADING CO,46817,Alexander Vly Vyds Sin Znfdl,19.99,12.9,750.0,24,309.6,39.98,24.0,479.76,2.7,15884.819999999998,170.15999999999997,35.46773386693346,1.0,1.549612403100775
8539,9165,ULTRA BEVERAGE COMPANY LLP,23854,Mazzocco Cab Svgn Sonoma,19.99,12.9,750.0,24,309.6,0.0,0.0,0.0,0.0,68054.70000000003,-309.6,-inf,0.0,0.0
8540,10754,PERFECTA WINES,24274,Armand Kabinett Rsl,19.99,12.9,750.0,24,309.6,439.7700000000001,25.0,477.7500000000001,2.7500000000000004,28720.52,168.1500000000001,35.1962323390895,1.0416666666666667,1.5431201550387599
8541,1128,BROWN-FORMAN CORP,4329,Herradura Anejo LaCaretta DB,64.99,51.58,750.0,6,309.48,64.99,6.0,389.94,4.72,68601.68000000001,80.45999999999998,20.633943683643633,1.0,1.2599844901124466
8542,516,BANFI PRODUCTS CORP,22402,Aska Bolgheri Rosso,28.99,19.33,750.0,16,309.28,115.96,12.0,347.88,1.35,8510.410000000002,38.60000000000002,11.095780154076126,0.75,1.1248060010346612
8543,3924,HEAVEN HILL DISTILLERIES,614,J W Dant Bourbon,22.99,17.16,1750.0,18,308.88,91.96,15.0,344.85,27.55,14069.869999999995,35.97000000000003,10.430622009569385,0.8333333333333334,1.1164529914529915
8544,12546,JIM BEAM BRANDS COMPANY,335,Canadian Club Sherry Cask,22.99,17.16,750.0,18,308.88,22.99,18.0,413.82,14.17,123880.96999999999,104.94,25.358851674641148,1.0,1.3397435897435896
8545,17035,PERNOD RICARD USA,25457,GH Mumm Cordon Rouge,472.49,308.82,9000.0,1,308.82,472.49,1.0,472.49,1.35,123780.21999999997,163.67000000000002,34.63988655844568,1.0,1.5299851045916717
8546,10754,PERFECTA WINES,6416,La Fee NV Absinthe,22.99,14.7,750.0,21,308.7,439.7800000000001,28.0,559.7200000000001,22.089999999999993,28720.52,251.02000000000015,44.847423711855946,1.3333333333333333,1.8131519274376422
8547,4692,KOBRAND CORPORATION,10336,Poema Brut Cava Penedes,11.99,8.1,750.0,38,307.8,227.81000000000006,27.0,323.73000000000013,3.0,9139.38,15.93000000000012,4.920767306088442,0.7105263157894737,1.0517543859649128
8548,3252,E & J GALLO WINERY,24252,Barefoot Summer Red Spritzer,7.99,5.4,250.0,57,307.79999999999995,71.91000000000001,31.0,247.69000000000003,1.1600000000000001,61966.909999999996,-60.10999999999993,-24.268238523961372,0.543859649122807,0.8047108512020795
8549,8673,STE MICHELLE WINE ESTATES,16153,Villa Mount Eden Gran Rs Pnt,12.49,8.55,750.0,36,307.79999999999995,37.47,36.0,449.64,4.050000000000001,15919.700000000003,141.84000000000003,31.54523618895117,1.0,1.4608187134502926
8550,10754,PERFECTA WINES,19344,Montebuena Rioja,12.99,8.55,750.0,36,307.79999999999995,12.99,12.0,155.88,1.35,28720.52,-151.91999999999996,-97.45958429561199,0.3333333333333333,0.5064327485380118
8551,2000,SOUTHERN WINE & SPIRITS NE,19632,Ch de Pez 10 St Estephe Brdx,45.99,27.92,750.0,11,307.12,85.98,13.0,558.87,1.46,19016.59,251.75,45.046254048347556,1.1818181818181819,1.8197121646262047
8552,4425,MARTIGNETTI COMPANIES,19700,Heinrich Vollmer Riesling,11.99,8.27,750.0,37,305.98999999999995,575.5200000000003,66.0,791.3400000000004,7.300000000000005,144929.24,485.3500000000004,61.33267622008242,1.7837837837837838,2.5861629465015215
8553,4425,MARTIGNETTI COMPANIES,18770,Enza Prosecco,18.99,12.74,750.0,24,305.76,18.99,1.0,18.99,0.11,144929.24,-286.77,-1510.1105845181673,0.041666666666666664,0.062107535321821034
8554,10754,PERFECTA WINES,43539,Fantinel Prosecco,18.99,12.74,750.0,24,305.76,0.0,0.0,0.0,0.0,28720.52,-305.76,-inf,0.0,0.0
8555,12331,STELLAR IMPORTING CO LLC,27440,Achaia Cellars Retsina,9.49,6.37,1000.0,48,305.76,0.0,0.0,0.0,0.0,119.22999999999998,-305.76,-inf,0.0,0.0
8556,3252,E & J GALLO WINERY,8699,Livingston Rhine Calif,6.99,4.63,1500.0,66,305.58000000000004,62.92000000000001,44.0,345.56,9.89,61966.909999999996,39.97999999999996,11.56962611413357,0.6666666666666666,1.1308331697100593
8557,3252,E & J GALLO WINERY,18084,Madria Sangria Moscato,5.99,4.02,750.0,76,305.52,71.88000000000001,38.0,227.62000000000006,4.25,61966.909999999996,-77.89999999999992,-34.223706176961564,0.5,0.7450248756218908
8558,3252,E & J GALLO WINERY,36540,Liberty Creek Prem RSV Merlo,7.99,5.36,1500.0,57,305.52,63.92000000000001,25.0,199.75000000000003,5.6,61966.909999999996,-105.76999999999995,-52.95118898623276,0.43859649122807015,0.6538033516627391
8559,9815,WINE GROUP INC,13871,Yosemite Road Cab Svgn,3.49,2.31,750.0,132,304.91999999999996,31.41000000000001,76.0,265.24,8.540000000000001,27100.409999999996,-39.67999999999995,-14.960036193635935,0.5757575757575758,0.8698675062311427
8560,2876,CENTEUR IMPORTS LLC,24694,Cormons Schioppettino,12.99,8.96,750.0,34,304.64,194.85000000000002,28.0,363.72,3.1099999999999994,31.49999999999999,59.08000000000004,16.243264049268678,0.8235294117647058,1.193933823529412
